#TYPE System.Management.Automation.PSCustomObject
"index","type","ip","name","status","time","rtt","count","downtime"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:51:46","","99","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 20:51:57","","154","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 20:51:58","","81","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 20:51:58","","81","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 20:51:59","","103","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 20:51:59","","139","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 20:52:00","","138","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 20:52:00","","136","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 20:52:01","","132","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 20:52:01","","154","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 20:52:02","","132","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 20:52:02","","154","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 20:52:03","","129","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 20:52:03","","128","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 20:52:04","","128","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:52:04","","128","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:52:05","","128","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:52:05","","127","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:52:06","","126","2025-07-17 16:36:23"
"28","icmp","192.168.11.1","Arena - Buss - Firewall","40","2025-07-17 20:52:48","","8","2025-07-17 20:49:39"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:52:49","","100","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 20:53:21","","155","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 20:53:22","","82","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 20:53:22","","82","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 20:53:23","","104","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 20:53:24","","140","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 20:53:24","","139","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 20:53:25","","137","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 20:53:25","","133","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 20:53:26","","155","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 20:53:26","","133","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 20:53:27","","155","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 20:53:27","","130","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 20:53:28","","129","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 20:53:28","","129","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:53:29","","129","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:53:29","","129","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:53:30","","128","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:53:30","","127","2025-07-17 16:36:23"
"28","icmp","192.168.11.1","Arena - Buss - Firewall","40","2025-07-17 20:54:36","","9","2025-07-17 20:49:39"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:54:36","","101","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 20:55:09","","156","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 20:55:09","","83","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 20:55:10","","83","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 20:55:11","","105","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 20:55:11","","141","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 20:55:12","","140","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 20:55:12","","138","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 20:55:13","","134","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 20:55:13","","156","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 20:55:14","","134","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 20:55:14","","156","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 20:55:15","","131","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 20:55:15","","130","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 20:55:16","","130","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:55:16","","130","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:55:17","","130","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:55:17","","129","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:55:18","","128","2025-07-17 16:36:23"
"28","icmp","192.168.11.1","Arena - Buss - Firewall","40","2025-07-17 20:56:23","","10","2025-07-17 20:49:39"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:56:24","","102","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 20:56:56","","157","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 20:56:57","","84","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 20:56:57","","84","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 20:56:58","","106","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 20:56:59","","142","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 20:56:59","","141","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 20:57:00","","139","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 20:57:00","","135","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 20:57:01","","157","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 20:57:01","","135","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 20:57:02","","157","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 20:57:02","","132","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 20:57:03","","131","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 20:57:03","","131","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:57:04","","131","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:57:04","","131","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:57:05","","130","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:57:05","","129","2025-07-17 16:36:23"
"28","icmp","192.168.11.1","Arena - Buss - Firewall","40","2025-07-17 20:58:11","","11","2025-07-17 20:49:39"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:58:11","","103","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 20:58:44","","158","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 20:58:44","","85","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 20:58:45","","85","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 20:58:46","","107","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 20:58:46","","143","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 20:58:47","","142","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 20:58:47","","140","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 20:58:48","","136","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 20:58:48","","158","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 20:58:49","","136","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 20:58:49","","158","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 20:58:50","","133","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 20:58:50","","132","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 20:58:51","","132","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:58:51","","132","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:58:52","","132","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:58:52","","131","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 20:58:53","","130","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 20:59:50","","104","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:00:23","","159","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:00:23","","86","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:00:24","","86","2025-07-17 19:08:03"
"5","icmp","192.168.10.1","C-Ort - Firewall","40","2025-07-17 21:00:24","","5","2025-07-17 21:00:24"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:00:25","","108","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:00:25","","144","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:00:26","","143","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:00:26","","141","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:00:27","","137","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:00:27","","159","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:00:28","","137","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:00:28","","159","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:00:29","","134","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:00:29","","133","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:00:30","","133","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:00:30","","133","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:00:31","","133","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:00:31","","132","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:00:32","","131","2025-07-17 16:36:23"
"23","icmp","192.168.10.20","C-Ort - V2 Balkong - Sharp Skrivare","40","2025-07-17 21:00:32","","5","2025-07-17 21:00:32"
"24","icmp","192.168.10.21","C-Ort - V1 Garderob - Sharp Skrivare ","40","2025-07-17 21:00:33","","5","2025-07-17 21:00:33"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:01:36","","105","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:01:48","","160","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:01:48","","87","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:01:49","","87","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:01:49","","109","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:01:50","","145","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:01:50","","144","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:01:51","","142","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:01:51","","138","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:01:52","","160","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:01:52","","138","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:01:53","","160","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:01:53","","135","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:01:54","","134","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:01:54","","134","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:01:55","","134","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:01:55","","134","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:01:56","","133","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:01:56","","132","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:02:39","","106","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:03:11","","161","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:03:12","","88","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:03:12","","88","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:03:13","","110","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:03:14","","146","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:03:14","","145","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:03:15","","143","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:03:15","","139","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:03:16","","161","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:03:16","","139","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:03:17","","161","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:03:17","","136","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:03:18","","135","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:03:18","","135","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:19","","135","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:19","","135","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:20","","134","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:20","","133","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:03:28","","107","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:03:40","","162","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:03:40","","89","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:03:41","","89","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:03:41","","111","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:03:42","","147","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:03:42","","146","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:03:43","","144","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:03:43","","140","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:03:44","","162","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:03:44","","140","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:03:45","","162","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:03:45","","137","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:03:46","","136","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:03:46","","136","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:47","","136","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:47","","136","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:48","","135","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:03:48","","134","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:04:31","","108","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:04:43","","163","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:04:43","","90","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:04:44","","90","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:04:44","","112","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:04:45","","148","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:04:45","","147","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:04:46","","145","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:04:46","","141","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:04:47","","163","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:04:47","","141","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:04:48","","163","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:04:48","","138","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:04:49","","137","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:04:49","","137","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:04:50","","137","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:04:50","","137","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:04:51","","136","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:04:51","","135","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:05:35","","109","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:05:46","","164","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:05:47","","91","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:05:47","","91","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:05:48","","113","2025-07-17 16:52:18"
"7","icmp","10.20.10.12","Arena - Verifiering - SSW02","40","2025-07-17 21:05:48","","149","2025-07-17 16:31:40"
"8","icmp","10.20.10.13","Arena - Kiosk - SSW03","40","2025-07-17 21:05:49","","148","2025-07-17 16:32:06"
"9","icmp","10.20.10.16","Arena - Verifiering - SSW06","40","2025-07-17 21:05:49","","146","2025-07-17 16:32:58"
"10","icmp","10.20.10.17","Arena - Kiosk 2 - SSW07","40","2025-07-17 21:05:50","","142","2025-07-17 16:34:48"
"11","icmp","10.20.10.18","Arena - MTBO - SSW08","40","2025-07-17 21:05:50","","164","2025-07-17 16:25:38"
"12","icmp","10.20.10.20","Arena - Kiosk 3 - SSW10","40","2025-07-17 21:05:51","","142","2025-07-17 16:34:49"
"13","icmp","10.20.10.23","Arena - Deltagarservice - SSW13","40","2025-07-17 21:05:51","","164","2025-07-17 16:25:38"
"14","icmp","10.20.10.14","Arena - SporttÃ¤lt - SSW14","40","2025-07-17 21:05:52","","139","2025-07-17 16:36:20"
"15","icmp","10.20.10.25","Arena - MÃ¥l - Syd - SSW15","40","2025-07-17 21:05:52","","138","2025-07-17 16:36:21"
"16","icmp","10.20.10.26","Arena - Miniknat - SSW16","40","2025-07-17 21:05:53","","138","2025-07-17 16:36:21"
"17","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:05:53","","138","2025-07-17 16:36:22"
"18","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:05:54","","138","2025-07-17 16:36:22"
"19","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:05:54","","137","2025-07-17 16:36:23"
"20","icmp","10.20.10.12","Arena - Verifiering - SSW06","40","2025-07-17 21:05:55","","136","2025-07-17 16:36:23"
"29","icmp","192.168.11.14","Arena - Buss - OLA Server Slave","40","2025-07-17 21:06:31","","110","2025-07-17 16:53:07"
"2","icmp","10.20.10.21","Arena - Kiosk 1 - SSW11","40","2025-07-17 21:06:43","","165","2025-07-17 16:25:37"
"3","icmp","192.168.10.11","C-Ort - OLA Server Master","40","2025-07-17 21:06:43","","92","2025-07-17 19:08:02"
"4","icmp","192.168.10.12","C-Ort - OLA Server Slave","40","2025-07-17 21:06:44","","92","2025-07-17 19:08:03"
"6","icmp","192.168.11.13","Arena - OLA Server Master","40","2025-07-17 21:06:44","","114","2025-07-17 16:52:18"
